CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment
13037,138,3,881.07,2,3,3,233,中价值客户
13038,80,3,908.46,2,3,3,233,中价值客户
13040,9,2,676.99,4,2,3,423,新客户
13043,273,1,516.42,1,1,2,112,低价值客户
13044,291,1,560.47,1,1,2,112,低价值客户
13045,99,1,305.28000000000003,2,1,1,211,低价值客户
13046,31,2,629.31,3,2,2,322,潜力客户
13047,32,10,3237.54,3,4,4,344,高价值忠诚客户
13048,14,4,1835.91,4,3,4,434,高价值新客户
13049,64,2,656.6800000000001,2,2,2,222,低价值客户
13050,15,17,5836.86,4,4,4,444,高价值新客户
13052,212,1,348.15000000000003,1,1,2,112,低价值客户
13055,78,3,1214.41,2,3,3,233,中价值客户
13058,25,3,271.40000000000003,3,3,1,331,忠诚客户
13059,250,1,183.4,1,1,1,111,低价值客户
13060,254,1,307.53,1,1,2,112,低价值客户
13061,72,1,248.61,2,1,1,211,低价值客户
13062,191,1,346.98,1,1,2,112,低价值客户
13064,13,4,1119.49,4,3,3,433,高价值新客户
13065,373,1,205.86,1,1,1,111,低价值客户
13066,24,2,470.8,3,2,2,322,潜力客户
13067,82,1,115.46000000000001,2,1,1,211,低价值客户
13068,10,2,344.0,4,2,2,422,新客户
13069,1,24,4436.12,4,4,4,444,高价值新客户
13070,192,1,228.8,1,1,1,111,低价值客户
13072,267,1,177.15,1,1,1,111,低价值客户
13075,130,1,919.61,2,1,3,213,低价值客户
13077,1,4,729.27,4,3,3,433,高价值新客户
13078,3,26,12627.94,4,4,4,444,高价值新客户
13079,4,5,220.10000000000002,4,4,1,441,高价值新客户
13080,179,1,58.08,1,1,1,111,低价值客户
13081,12,11,28337.38,4,4,4,444,高价值新客户
13082,126,9,3613.63,2,4,4,244,中价值客户
13083,4,2,303.75,4,2,1,421,新客户
13085,158,2,416.08000000000004,1,2,2,122,低价值客户
13089,3,97,58825.83,4,4,4,444,高价值新客户
13090,9,14,8910.82,4,4,4,444,高价值新客户
13091,28,1,345.82,3,1,2,312,潜力客户
13092,71,5,477.83,2,4,2,242,中价值客户
13093,276,8,7832.47,1,4,4,144,中价值客户
13094,21,12,1927.3200000000002,3,4,4,344,高价值忠诚客户
13095,71,1,74.39999999999999,2,1,1,211,低价值客户
13097,33,10,6010.42,3,4,4,344,高价值忠诚客户
13098,1,28,28882.44,4,4,4,444,高价值新客户
13099,99,1,207.35999999999999,2,1,1,211,低价值客户
13101,234,1,101.19,1,1,1,111,低价值客户
13102,1,24,6424.09,4,4,4,444,高价值新客户
13103,40,1,243.94,3,1,1,311,潜力客户
13104,3,6,1098.48,4,4,3,443,高价值新客户
13106,133,1,76.5,2,1,1,211,低价值客户
13107,44,4,1531.6200000000001,3,3,3,333,忠诚客户
13108,373,1,350.06,1,1,2,112,低价值客户
13109,60,2,786.54,2,2,3,223,低价值客户
13110,31,7,1488.67,3,4,3,343,高价值忠诚客户
13113,1,24,12245.960000000001,4,4,4,444,高价值新客户
13115,12,4,2294.78,4,3,4,434,高价值新客户
13116,138,1,501.14,2,1,2,212,低价值客户
13117,22,8,984.91,3,4,3,343,高价值忠诚客户
13118,20,5,1197.81,3,4,3,343,高价值忠诚客户
13120,239,1,30.599999999999998,1,1,1,111,低价值客户
13121,269,1,283.73,1,1,1,111,低价值客户
13122,94,2,922.39,2,2,3,223,低价值客户
13124,90,3,3866.33,2,3,4,234,中价值客户
13126,5,8,2099.64,4,4,4,444,高价值新客户
13127,78,1,259.17,2,1,1,211,低价值客户
13130,94,1,64.0,2,1,1,211,低价值客户
13131,23,3,1073.3,3,3,3,333,忠诚客户
13132,262,1,77.3,1,1,1,111,低价值客户
13133,274,2,109.8,1,2,1,121,低价值客户
13134,86,4,1793.58,2,3,4,234,中价值客户
13135,197,1,3096.0,1,1,4,114,低价值客户
13136,56,5,2607.61,2,4,4,244,中价值客户
13137,11,8,3650.41,4,4,4,444,高价值新客户
13138,22,6,962.39,3,4,3,343,高价值忠诚客户
13139,16,7,5064.94,4,4,4,444,高价值新客户
13140,108,3,423.72,2,3,2,232,中价值客户
13141,85,5,2388.75,2,4,4,244,中价值客户
13142,19,1,307.09,3,1,1,311,潜力客户
13144,333,1,110.95,1,1,1,111,低价值客户
13145,40,4,618.52,3,3,2,332,忠诚客户
13146,26,1,228.91,3,1,1,311,潜力客户
13147,10,4,712.8000000000001,4,3,3,433,高价值新客户
13148,29,12,3707.12,3,4,4,344,高价值忠诚客户
13149,14,4,1676.06,4,3,4,434,高价值新客户
13151,296,1,1257.8700000000001,1,1,3,113,低价值客户
13153,6,1,486.22,4,1,2,412,新客户
13155,33,4,971.76,3,3,3,333,忠诚客户
13157,49,4,1741.22,3,3,4,334,忠诚客户
13158,95,4,1201.06,2,3,3,233,中价值客户
13159,9,4,1437.85,4,3,3,433,高价值新客户
13160,22,1,91.8,3,1,1,311,潜力客户
13161,313,1,112.75,1,1,1,111,低价值客户
13162,122,4,1688.29,2,3,4,234,中价值客户
13165,46,2,1021.48,3,2,3,323,潜力客户
13166,283,1,417.2,1,1,2,112,低价值客户
13167,19,4,791.33,3,3,3,333,忠诚客户
13168,36,4,1319.19,3,3,3,333,忠诚客户
13169,64,2,712.88,2,2,3,223,低价值客户
13170,27,1,116.00999999999999,3,1,1,311,潜力客户
13171,22,3,468.41,3,3,2,332,忠诚客户
13173,4,2,353.65,4,2,2,422,新客户
13174,16,3,2817.03,4,3,4,434,高价值新客户
13176,46,1,492.84,3,1,2,312,潜力客户
13177,65,1,282.45,2,1,1,211,低价值客户
13178,26,11,5725.47,3,4,4,344,高价值忠诚客户
13182,45,1,121.18,3,1,1,311,潜力客户
13183,8,9,3957.78,4,4,4,444,高价值新客户
13184,15,10,1701.29,4,4,4,444,高价值新客户
13185,268,1,71.4,1,1,1,111,低价值客户
13186,40,3,1575.89,3,3,3,333,忠诚客户
13187,337,1,236.02,1,1,1,111,低价值客户
13188,11,1,114.60000000000001,4,1,1,411,新客户
13189,19,2,260.68,3,2,1,321,潜力客户
13192,95,2,911.94,2,2,3,223,低价值客户
13193,61,1,117.88,2,1,1,211,低价值客户
13194,136,1,60.7,2,1,1,211,低价值客户
13196,11,4,1797.78,4,3,4,434,高价值新客户
13198,10,6,3401.2400000000002,4,4,4,444,高价值新客户
13199,4,38,9817.12,4,4,4,444,高价值新客户
13200,19,4,870.09,3,3,3,333,忠诚客户
13203,10,4,869.46,4,3,3,433,高价值新客户
13207,15,2,250.26000000000002,4,2,1,421,新客户
13208,59,6,1223.9,2,4,3,243,中价值客户
13209,30,8,5891.61,3,4,4,344,高价值忠诚客户
13210,94,1,353.48,2,1,2,212,低价值客户
13211,10,3,1197.42,4,3,3,433,高价值新客户
13212,20,3,788.08,3,3,3,333,忠诚客户
13213,57,5,1520.58,2,4,3,243,中价值客户
13216,268,1,333.74,1,1,2,112,低价值客户
13217,122,3,533.98,2,3,2,232,中价值客户
13218,127,1,62.63999999999999,2,1,1,211,低价值客户
13220,78,4,819.2900000000001,2,3,3,233,中价值客户
13221,240,2,847.41,1,2,3,123,低价值客户
13223,200,2,163.20000000000002,1,2,1,121,低价值客户
13224,60,2,2155.95,2,2,4,224,低价值客户
13225,3,7,6463.84,4,4,4,444,高价值新客户
13226,273,1,108.21000000000001,1,1,1,111,低价值客户
13227,202,1,257.7,1,1,1,111,低价值客户
13228,81,1,358.0,2,1,2,212,低价值客户
13229,226,1,160.95,1,1,1,111,低价值客户
13230,4,14,2806.97,4,4,4,444,高价值新客户
13232,13,7,1357.6,4,4,3,443,高价值新客户
13233,74,2,605.12,2,2,2,222,低价值客户
13235,212,1,1031.07,1,1,3,113,低价值客户
13236,25,2,744.85,3,2,3,323,潜力客户
13238,17,4,700.73,4,3,3,433,高价值新客户
13239,262,1,329.56,1,1,2,112,低价值客户
13240,96,4,663.65,2,3,2,232,中价值客户
13242,112,3,270.40000000000003,2,3,1,231,中价值客户
13243,203,1,600.07,1,1,2,112,低价值客户
13244,93,1,121.74000000000001,2,1,1,211,低价值客户
13245,51,1,430.5,3,1,2,312,潜力客户
13246,18,6,1987.3,4,4,4,444,高价值新客户
13247,18,4,501.12,4,3,2,432,高价值新客户
13248,125,2,465.68,2,2,2,222,低价值客户
13249,92,3,711.41,2,3,3,233,中价值客户
13253,157,2,1030.4,1,2,3,123,低价值客户
13255,9,2,399.51,4,2,2,422,新客户
13258,12,3,698.58,4,3,3,433,高价值新客户
13259,62,1,292.32,2,1,1,211,低价值客户
13260,61,1,557.62,2,1,2,212,低价值客户
13261,269,2,944.1,1,2,3,123,低价值客户
13262,263,1,200.29,1,1,1,111,低价值客户
13263,1,35,7454.07,4,4,4,444,高价值新客户
13265,53,5,2107.66,2,4,4,244,中价值客户
13266,11,12,3834.2599999999998,4,4,4,444,高价值新客户
13267,3,19,4521.49,4,4,4,444,高价值新客户
13268,18,11,3214.69,4,4,4,444,高价值新客户
13269,1,15,5346.2300000000005,4,4,4,444,高价值新客户
13270,366,1,590.0,1,1,2,112,低价值客户
13271,37,1,217.38,3,1,1,311,潜力客户
13272,31,2,276.56,3,2,1,321,潜力客户
13273,113,1,138.98,2,1,1,211,低价值客户
13276,64,2,590.9300000000001,2,2,2,222,低价值客户
13277,16,4,258.4,4,3,1,431,高价值新客户
13278,41,1,542.73,3,1,2,312,潜力客户
13279,78,1,137.75,2,1,1,211,低价值客户
13280,122,3,814.86,2,3,3,233,中价值客户
13282,18,3,1132.14,4,3,3,433,高价值新客户
13283,60,2,93.66,2,2,1,221,低价值客户
13284,331,1,201.19,1,1,1,111,低价值客户
13285,23,4,2709.12,3,3,4,334,忠诚客户
13291,156,1,361.11,1,1,2,112,低价值客户
13292,39,2,578.9399999999999,3,2,2,322,潜力客户
13294,190,2,873.74,1,2,3,123,低价值客户
13295,360,1,201.20000000000002,1,1,1,111,低价值客户
13296,137,1,87.4,2,1,1,211,低价值客户
13297,8,4,2089.85,4,3,4,434,高价值新客户
13298,1,1,360.0,4,1,2,412,新客户
13299,268,1,142.5,1,1,1,111,低价值客户
13300,169,1,371.89,1,1,2,112,低价值客户
13301,104,4,618.09,2,3,2,232,中价值客户
13302,155,1,63.75,1,1,1,111,低价值客户
13304,351,1,300.42,1,1,1,111,低价值客户
13305,4,10,2000.86,4,4,4,444,高价值新客户
13307,120,1,15.0,2,1,1,211,低价值客户
13308,23,3,1385.51,3,3,3,333,忠诚客户
13309,7,5,1456.79,4,4,3,443,高价值新客户
13310,28,3,1132.03,3,3,3,333,忠诚客户
13311,4,2,598.57,4,2,2,422,新客户
13313,22,5,1555.32,3,4,3,343,高价值忠诚客户
13314,2,3,775.94,4,3,3,433,高价值新客户
13316,37,4,5977.7300000000005,3,3,4,334,忠诚客户
13317,66,6,2273.68,2,4,4,244,中价值客户
13318,1,3,640.76,4,3,2,432,高价值新客户
13319,5,26,10845.550000000001,4,4,4,444,高价值新客户
13320,78,4,1548.7,2,3,3,233,中价值客户
13321,72,2,567.36,2,2,2,222,低价值客户
13322,17,1,199.48000000000002,4,1,1,411,新客户
13323,3,5,787.85,4,4,3,443,高价值新客户
13324,36,10,7121.95,3,4,4,344,高价值忠诚客户
13325,82,1,675.3,2,1,3,213,低价值客户
13327,39,8,3627.77,3,4,4,344,高价值忠诚客户
13328,316,1,1308.48,1,1,3,113,低价值客户
13329,32,2,789.0,3,2,3,323,潜力客户
13330,93,3,1140.93,2,3,3,233,中价值客户
13332,14,1,350.9,4,1,2,412,新客户
13334,82,3,3536.82,2,3,4,234,中价值客户
13336,77,1,795.12,2,1,3,213,低价值客户
13338,158,1,487.02,1,1,2,112,低价值客户
13339,201,1,860.12,1,1,3,113,低价值客户
13340,45,7,10736.48,3,4,4,344,高价值忠诚客户
13341,261,1,775.85,1,1,3,113,低价值客户
13343,178,1,353.43,1,1,2,112,低价值客户
13344,68,3,2543.72,2,3,4,234,中价值客户
13345,288,1,389.5,1,1,2,112,低价值客户
13347,70,1,341.36,2,1,2,212,低价值客户
13348,64,1,233.76,2,1,1,211,低价值客户
13349,11,1,247.32,4,1,1,411,新客户
13350,16,2,979.12,4,2,3,423,新客户
13351,66,1,373.94,2,1,2,212,低价值客户
13352,60,1,397.97999999999996,2,1,2,212,低价值客户
13354,71,1,743.53,2,1,3,213,低价值客户
13355,122,1,674.7,2,1,3,213,低价值客户
13356,80,1,768.24,2,1,3,213,低价值客户
13357,257,1,609.95,1,1,2,112,低价值客户
13358,269,1,439.03,1,1,2,112,低价值客户
13359,64,1,439.56,2,1,2,212,低价值客户
13362,9,4,3090.7400000000002,4,3,4,434,高价值新客户
13363,18,2,992.5,4,2,3,423,新客户
13364,71,1,134.95999999999998,2,1,1,211,低价值客户
13365,34,2,2225.37,3,2,4,324,潜力客户
13366,50,1,56.160000000000004,3,1,1,311,潜力客户
13368,257,2,623.4,1,2,2,122,低价值客户
13369,366,1,308.28000000000003,1,1,2,112,低价值客户
13370,372,1,754.87,1,1,3,113,低价值客户
13372,90,1,378.64,2,1,2,212,低价值客户
13373,61,3,3312.25,2,3,4,234,中价值客户
13375,89,1,778.65,2,1,3,213,低价值客户
13376,99,3,1019.76,2,3,3,233,中价值客户
13379,26,3,572.56,3,3,2,332,忠诚客户
13381,32,6,3639.31,3,4,4,344,高价值忠诚客户
13382,281,1,222.99,1,1,1,111,低价值客户
13384,31,7,4151.93,3,4,4,344,高价值忠诚客户
13385,330,1,534.57,1,1,2,112,低价值客户
13388,131,2,677.1,2,2,3,223,低价值客户
13389,11,3,797.96,4,3,3,433,高价值新客户
13390,75,1,544.08,2,1,2,212,低价值客户
13391,204,1,59.8,1,1,1,111,低价值客户
13394,2,8,2520.02,4,4,4,444,高价值新客户
13395,185,1,307.72,1,1,2,112,低价值客户
13396,29,2,1360.99,3,2,3,323,潜力客户
13397,73,5,1544.13,2,4,3,243,中价值客户
13398,192,1,457.34,1,1,2,112,低价值客户
13402,127,2,621.23,2,2,2,222,低价值客户
13403,18,1,75.0,4,1,1,411,新客户
13404,1,2,252.49,4,2,1,421,新客户
13405,74,3,572.451,2,3,2,232,中价值客户
13408,2,62,28117.04,4,4,4,444,高价值新客户
13410,24,5,1003.06,3,4,3,343,高价值忠诚客户
13411,107,1,213.55,2,1,1,211,低价值客户
13414,134,3,1390.5,2,3,3,233,中价值客户
13416,44,2,712.5,3,2,3,323,潜力客户
13417,5,2,640.83,4,2,2,422,新客户
13418,12,18,6127.43,4,4,4,444,高价值新客户
13419,64,1,221.06,2,1,1,211,低价值客户
13420,150,2,159.85,1,2,1,121,低价值客户
13421,40,2,1851.08,3,2,4,324,潜力客户
13422,64,1,2626.3,2,1,4,214,低价值客户
13425,108,3,1624.21,2,3,3,233,中价值客户
13426,1,10,3641.32,4,4,4,444,高价值新客户
13427,19,3,582.6,3,3,2,332,忠诚客户
13428,10,1,218.47,4,1,1,411,新客户
13429,11,4,1006.8,4,3,3,433,高价值新客户
13430,19,2,679.45,3,2,3,323,潜力客户
13431,67,2,1269.1,2,2,3,223,低价值客户
13434,74,2,534.24,2,2,2,222,低价值客户
13435,5,7,3809.8900000000003,4,4,4,444,高价值新客户
13436,2,1,196.89,4,1,1,411,新客户
13437,14,7,3408.06,4,4,4,444,高价值新客户
13439,255,1,283.71,1,1,1,111,低价值客户
13441,92,1,296.64,2,1,1,211,低价值客户
13447,23,3,1129.14,3,3,3,333,忠诚客户
13448,17,6,3539.37,4,4,4,444,高价值新客户
13449,24,1,291.88,3,1,1,311,潜力客户
13450,27,6,2043.7199999999998,3,4,4,344,高价值忠诚客户
13451,26,5,2976.15,3,4,4,344,高价值忠诚客户
13452,259,2,590.0,1,2,2,122,低价值客户
13453,166,2,356.97999999999996,1,2,2,122,低价值客户
13455,25,2,1058.34,3,2,3,323,潜力客户
13456,18,6,1766.72,4,4,4,444,高价值新客户
13458,7,14,9646.57,4,4,4,444,高价值新客户
13460,29,2,183.44,3,2,1,321,潜力客户
13461,39,3,1445.0,3,3,3,333,忠诚客户
13462,253,1,151.5,1,1,1,111,低价值客户
13464,58,1,674.68,2,1,3,213,低价值客户
13466,184,1,307.9,1,1,2,112,低价值客户
13467,11,2,1083.71,4,2,3,423,新客户
13468,2,37,5704.97,4,4,4,444,高价值新客户
13470,99,2,165.0,2,2,1,221,低价值客户
13471,1,4,2531.58,4,3,4,434,高价值新客户
13473,61,2,422.64,2,2,2,222,低价值客户
13474,236,1,229.59,1,1,1,111,低价值客户
13475,191,4,1431.78,1,3,3,133,中价值客户
13476,179,2,1238.47,1,2,3,123,低价值客户
13477,38,6,1454.58,3,4,3,343,高价值忠诚客户
13479,201,2,300.95,1,2,1,121,低价值客户
13481,46,5,1804.56,3,4,4,344,高价值忠诚客户
13482,232,1,184.64,1,1,1,111,低价值客户
13483,66,1,140.34,2,1,1,211,低价值客户
13484,241,1,313.8,1,1,2,112,低价值客户
13485,233,1,454.24,1,1,2,112,低价值客户
13486,78,3,1122.41,2,3,3,233,中价值客户
13487,58,3,575.4,2,3,2,232,中价值客户
13488,17,13,8968.31,4,4,4,444,高价值新客户
13489,105,4,449.52,2,3,2,232,中价值客户
13491,52,10,1215.82,2,4,3,243,中价值客户
13492,136,3,1269.84,2,3,3,233,中价值客户
13493,275,2,618.63,1,2,2,122,低价值客户
13494,312,1,316.26000000000005,1,1,2,112,低价值客户
13495,8,5,2044.8700000000001,4,4,4,444,高价值新客户
13496,11,2,653.33,4,2,2,422,新客户
13497,283,2,348.05,1,2,2,122,低价值客户
13499,18,5,1159.11,4,4,3,443,高价值新客户
13500,23,3,1166.77,3,3,3,333,忠诚客户
13501,288,1,1340.32,1,1,3,113,低价值客户
13502,17,3,292.0,4,3,1,431,高价值新客户
13503,71,1,216.85,2,1,1,211,低价值客户
13504,64,1,295.93,2,1,1,211,低价值客户
13505,73,4,4393.63,2,3,4,234,中价值客户
13506,316,2,458.52,1,2,2,122,低价值客户
13507,3,4,2479.16,4,3,4,434,高价值新客户
13508,244,1,110.97,1,1,1,111,低价值客户
13509,9,7,979.72,4,4,3,443,高价值新客户
13510,1,4,1791.56,4,3,4,434,高价值新客户
13512,261,1,251.21,1,1,1,111,低价值客户
13513,127,1,205.1,2,1,1,211,低价值客户
13514,74,1,152.20000000000002,2,1,1,211,低价值客户
13515,73,4,891.12,2,3,3,233,中价值客户
13516,21,3,1389.41,3,3,3,333,忠诚客户
13517,60,3,2128.42,2,3,4,234,中价值客户
13518,86,1,659.4399999999999,2,1,2,212,低价值客户
13519,78,1,122.75,2,1,1,211,低价值客户
13520,59,6,3624.35,2,4,4,244,中价值客户
13521,1,3,1093.65,4,3,3,433,高价值新客户
13522,30,1,125.80000000000001,3,1,1,311,潜力客户
13523,33,5,3964.88,3,4,4,344,高价值忠诚客户
13524,41,5,680.1800000000001,3,4,3,343,高价值忠诚客户
13525,15,2,628.78,4,2,2,422,新客户
13527,34,7,2287.51,3,4,4,344,高价值忠诚客户
13529,79,2,307.76,2,2,2,222,低价值客户
13531,205,2,483.8,1,2,2,122,低价值客户
13532,34,1,210.31,3,1,1,311,潜力客户
13533,183,3,270.79,1,3,1,131,中价值客户
13534,2,25,5870.08,4,4,4,444,高价值新客户
13536,1,7,3448.29,4,4,4,444,高价值新客户
13538,43,7,1280.85,3,4,3,343,高价值忠诚客户
13539,86,3,631.34,2,3,2,232,中价值客户
13544,40,2,291.41,3,2,1,321,潜力客户
13546,12,3,626.99,4,3,2,432,高价值新客户
13548,96,2,682.41,2,2,3,223,低价值客户
13549,26,7,918.2,3,4,3,343,高价值忠诚客户
13551,319,1,91.80000000000001,1,1,1,111,低价值客户
13552,66,12,3740.07,2,4,4,244,中价值客户
13555,74,4,4149.28,2,3,4,234,中价值客户
13557,28,2,584.06,3,2,2,322,潜力客户
13558,6,4,605.06,4,3,2,432,高价值新客户
13560,7,1,174.37,4,1,1,411,新客户
13561,216,1,141.85999999999999,1,1,1,111,低价值客户
13562,82,3,1799.33,2,3,4,234,中价值客户
13563,84,2,777.53,2,2,3,223,低价值客户
13564,144,3,1749.02,1,3,4,134,中价值客户
13565,19,2,240.22,3,2,1,321,潜力客户
13566,41,2,874.71,3,2,3,323,潜力客户
13568,173,1,192.85,1,1,1,111,低价值客户
13569,17,2,373.75,4,2,2,422,新客户
13570,243,1,239.49,1,1,1,111,低价值客户
13571,13,12,2092.32,4,4,4,444,高价值新客户
13572,206,1,1384.25,1,1,3,113,低价值客户
13573,50,2,294.4,3,2,1,321,潜力客户
13575,23,5,732.0699999999999,3,4,3,343,高价值忠诚客户
13576,10,18,6717.34,4,4,4,444,高价值新客户
13577,25,4,1687.6000000000001,3,3,4,334,忠诚客户
13579,15,2,467.04,4,2,2,422,新客户
13581,309,1,118.0,1,1,1,111,低价值客户
13583,156,1,781.03,1,1,3,113,低价值客户
13584,307,1,142.4,1,1,1,111,低价值客户
13587,64,1,712.4,2,1,3,213,低价值客户
13588,16,9,2478.95,4,4,4,444,高价值新客户
13589,15,2,379.65,4,2,2,422,新客户
13590,11,6,1981.92,4,4,4,444,高价值新客户
13591,65,3,1117.13,2,3,3,233,中价值客户
13592,36,4,247.95999999999998,3,3,1,331,忠诚客户
13593,108,5,2037.0800000000002,2,4,4,244,中价值客户
13594,53,1,396.97,2,1,2,212,低价值客户
13596,6,2,697.04,4,2,3,423,新客户
13598,47,1,180.17000000000002,3,1,1,311,潜力客户
13599,1,21,5153.67,4,4,4,444,高价值新客户
13600,312,1,219.52,1,1,1,111,低价值客户
13601,45,2,693.32,3,2,3,323,潜力客户
13602,65,1,428.89,2,1,2,212,低价值客户
13603,26,1,164.34,3,1,1,311,潜力客户
13606,29,3,280.53999999999996,3,3,1,331,忠诚客户
13607,40,1,678.01,3,1,3,313,潜力客户
13610,12,7,1131.88,4,4,3,443,高价值新客户
13611,89,3,1171.8,2,3,3,233,中价值客户
13614,24,4,1610.46,3,3,3,333,忠诚客户
13615,319,1,417.69,1,1,2,112,低价值客户
13617,40,3,544.18,3,3,2,332,忠诚客户
13618,174,1,177.34,1,1,1,111,低价值客户
13621,117,1,213.85,2,1,1,211,低价值客户
13623,31,5,747.78,3,4,3,343,高价值忠诚客户
13626,253,1,257.23,1,1,1,111,低价值客户
13627,59,5,1638.47,2,4,3,243,中价值客户
13629,23,11,7792.36,3,4,4,344,高价值忠诚客户
13630,5,7,2031.78,4,4,4,444,高价值新客户
13631,100,11,3070.42,2,4,4,244,中价值客户
13632,25,5,2121.27,3,4,4,344,高价值忠诚客户
