,CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn,AvgOrderValue,PurchaseIntervalStd,UniqueProductsCount
319,12736,333,1,234.0,1,1,1,111,低价值客户,1,234.0,0.0,4
320,12738,372,1,155.35,1,1,1,111,低价值客户,1,155.35,0.0,11
321,12739,78,2,1013.04,2,2,3,223,低价值客户,0,506.52,0.0,38
322,12740,64,1,427.6,2,1,2,212,低价值客户,0,427.6,0.0,27
323,12743,134,2,546.43,2,2,2,222,低价值客户,0,273.215,0.0,114
324,12744,52,7,21279.29,2,4,4,244,中价值客户,0,3039.8985714285714,42.63613490925273,178
325,12747,2,11,4196.01,4,4,4,444,高价值新客户,0,381.4554545454546,16.217583050504167,42
326,12748,1,209,33719.73,4,4,4,444,高价值新客户,0,161.3384210526316,3.792352249822621,1768
327,12749,4,5,4090.88,4,3,4,434,高价值新客户,0,818.176,37.47888294315436,160
328,12750,129,1,275.88,2,1,1,211,低价值客户,0,275.88,0.0,15
329,12752,81,1,4366.78,2,1,4,214,低价值客户,0,4366.78,0.0,53
330,12753,23,6,21429.39,3,4,4,344,高价值忠诚客户,0,3571.565,38.7195041290562,132
331,12754,236,3,3010.74,1,3,4,134,中价值客户,1,1003.5799999999999,5.5,49
332,12755,281,2,3811.95,1,2,4,124,低价值客户,1,1905.975,0.0,4
333,12756,87,1,112.07999999999998,2,1,1,211,低价值客户,0,112.07999999999998,0.0,4
334,12757,16,13,7857.1,4,4,4,444,高价值新客户,0,604.3923076923077,23.140872930812268,237
335,12758,117,2,2791.59,2,2,4,224,低价值客户,0,1395.795,0.0,84
336,12759,52,3,1531.44,2,3,3,233,中价值客户,0,510.48,7.5,81
337,12762,8,2,1898.52,4,2,4,424,新客户,0,949.26,0.0,62
338,12763,138,2,494.08,2,2,2,222,低价值客户,0,247.04,0.0,16
339,12764,317,1,1693.88,1,1,4,114,低价值客户,1,1693.88,0.0,45
340,12766,4,7,6989.63,4,4,4,444,高价值新客户,0,998.5185714285715,22.998188334446404,205
341,12769,239,1,1143.6,1,1,3,113,低价值客户,1,1143.6,0.0,32
342,12770,211,1,1351.45,1,1,3,113,低价值客户,1,1351.45,0.0,12
343,12772,60,1,892.47,2,1,3,213,低价值客户,0,892.47,0.0,55
344,12775,17,5,1386.04,4,3,3,433,高价值新客户,0,277.20799999999997,59.27267498603383,47
345,12778,20,6,822.23,3,4,3,343,高价值忠诚客户,0,137.03833333333333,36.95186057561919,40
346,12779,38,8,3981.36,3,4,4,344,高价值忠诚客户,0,497.67,44.816177837008446,88
347,12781,64,2,826.74,2,2,3,223,低价值客户,0,413.37,0.0,25
348,12782,5,5,2330.92,4,3,4,434,高价值新客户,0,466.184,39.95231532714969,81
349,12783,2,6,2225.91,4,4,4,444,高价值新客户,0,370.98499999999996,9.730750228014282,76
350,12784,9,2,574.42,4,2,2,422,新客户,0,287.21,0.0,54
351,12785,364,1,311.95,1,1,2,112,低价值客户,1,311.95,0.0,14
352,12787,10,3,463.66,4,3,2,432,高价值新客户,0,154.55333333333334,9.5,17
353,12789,65,1,91.85,2,1,1,211,低价值客户,0,91.85,0.0,4
354,12790,192,1,324.92,1,1,2,112,低价值客户,1,324.92,0.0,21
355,12791,374,1,192.60000000000002,1,1,1,111,低价值客户,1,192.60000000000002,0.0,2
356,12792,257,1,400.53999999999996,1,1,2,112,低价值客户,1,400.53999999999996,0.0,25
357,12793,335,2,545.48,1,2,2,122,低价值客户,1,272.74,0.0,21
358,12794,53,2,860.41,2,2,3,223,低价值客户,0,430.205,0.0,43
359,12795,19,1,430.48,3,1,2,312,潜力客户,0,430.48,0.0,14
360,12797,366,1,254.03,1,1,1,111,低价值客户,1,254.03,0.0,13
361,12798,10,3,6977.04,4,3,4,434,高价值新客户,0,2325.68,46.0,6
362,12802,187,1,427.58,1,1,2,112,低价值客户,1,427.58,0.0,25
363,12808,37,3,483.65000000000003,3,3,2,332,忠诚客户,0,161.21666666666667,18.0,27
364,12809,178,1,489.31,1,1,2,112,低价值客户,1,489.31,0.0,25
365,12811,261,3,514.85,1,3,2,132,中价值客户,1,171.61666666666667,11.0,27
366,12812,45,1,229.64000000000001,3,1,1,311,潜力客户,0,229.64000000000001,0.0,15
367,12814,102,1,125.92,2,1,1,211,低价值客户,0,125.92,0.0,2
368,12815,148,2,1063.46,1,2,3,123,低价值客户,0,531.73,0.0,38
369,12816,96,2,572.2,2,2,2,222,低价值客户,0,286.1,0.0,27
370,12817,281,1,166.04,1,1,1,111,低价值客户,1,166.04,0.0,4
371,12818,262,1,1542.08,1,1,3,113,低价值客户,1,1542.08,0.0,14
372,12820,3,4,942.34,4,3,3,433,高价值新客户,0,235.585,102.15782996042066,55
373,12821,214,1,92.72,1,1,1,111,低价值客户,1,92.72,0.0,6
374,12822,71,2,948.88,2,2,3,223,低价值客户,0,474.44,0.0,41
375,12823,75,5,1759.5,2,3,4,234,中价值客户,0,351.9,44.4156503948777,1
376,12824,60,1,397.12,2,1,2,212,低价值客户,0,397.12,0.0,25
377,12826,3,7,1474.72,4,4,3,443,高价值新客户,0,210.67428571428573,46.13296001775737,58
378,12827,6,3,430.15000000000003,4,3,2,432,高价值新客户,0,143.38333333333335,7.5,19
379,12828,3,6,1018.71,4,4,3,443,高价值新客户,0,169.785,18.768057970924964,46
380,12829,337,2,293.0,1,2,1,121,低价值客户,1,146.5,0.0,9
381,12830,38,6,6814.64,3,4,4,344,高价值忠诚客户,0,1135.7733333333333,15.692354826475215,13
382,12831,262,1,215.05,1,1,1,111,低价值客户,1,215.05,0.0,9
383,12832,32,2,383.03,3,2,2,322,潜力客户,0,191.515,0.0,27
384,12833,145,1,417.38,1,1,2,112,低价值客户,0,417.38,0.0,24
385,12834,283,1,312.38,1,1,2,112,低价值客户,1,312.38,0.0,18
386,12836,59,4,2612.86,2,3,4,234,中价值客户,0,653.215,5.887840577551898,148
387,12837,173,1,134.1,1,1,1,111,低价值客户,1,134.1,0.0,12
388,12838,34,2,683.13,3,2,3,323,潜力客户,0,341.565,0.0,115
389,12839,3,14,5591.42,4,4,4,444,高价值新客户,0,399.38714285714286,22.916106322717276,95
390,12840,144,4,2726.77,1,3,4,134,中价值客户,0,681.6925,11.440668201153676,67
391,12841,5,25,4022.35,4,4,4,444,高价值新客户,0,160.894,8.645070275921091,229
392,12842,70,2,1118.99,2,2,3,223,低价值客户,0,559.495,0.0,34
393,12843,66,8,1702.26,2,4,4,244,中价值客户,0,212.7825,29.606259680089575,69
394,12844,29,2,325.96000000000004,3,2,2,322,潜力客户,0,162.98000000000002,0.0,47
395,12845,267,4,354.09,1,3,2,132,中价值客户,1,88.5225,8.73053390247253,26
396,12847,22,1,871.54,3,1,3,313,潜力客户,0,871.54,0.0,72
397,12849,31,2,1050.8899999999999,3,2,3,323,潜力客户,0,525.4449999999999,0.0,47
398,12851,97,1,135.18,2,1,1,211,低价值客户,0,135.18,0.0,43
399,12852,295,1,311.55,1,1,2,112,低价值客户,1,311.55,0.0,17
400,12853,135,6,1957.1000000000001,2,4,4,244,中价值客户,0,326.18333333333334,14.5,66
401,12854,79,3,1324.5,2,3,3,233,中价值客户,0,441.5,43.0,95
402,12855,373,1,38.1,1,1,1,111,低价值客户,1,38.1,0.0,3
403,12856,8,6,2179.93,4,4,4,444,高价值新客户,0,363.32166666666666,3.249615361854384,155
404,12857,211,2,1106.4,1,2,3,123,低价值客户,1,553.2,0.0,37
405,12863,52,1,521.2,2,1,2,212,低价值客户,0,521.2,0.0,5
406,12864,138,1,147.12,2,1,1,211,低价值客户,0,147.12,0.0,3
407,12865,26,2,1568.23,3,2,3,323,潜力客户,0,784.115,0.0,86
408,12866,283,1,559.12,1,1,2,112,低价值客户,1,559.12,0.0,26
409,12867,26,7,4036.82,3,4,4,344,高价值忠诚客户,0,576.6885714285714,12.512216252748972,240
410,12868,186,6,1607.0600000000002,1,4,3,143,中价值客户,1,267.84333333333336,12.753038853543888,72
411,12871,84,2,380.64,2,2,2,222,低价值客户,0,190.32,0.0,8
412,12872,327,2,599.97,1,2,2,122,低价值客户,1,299.985,0.0,58
413,12873,282,1,374.0,1,1,2,112,低价值客户,1,374.0,0.0,4
414,12875,143,2,343.2300000000001,1,2,2,122,低价值客户,0,171.61500000000004,0.0,1
415,12876,58,2,2218.02,2,2,4,224,低价值客户,0,1109.01,0.0,67
416,12877,4,12,1535.77,4,4,3,443,高价值新客户,0,127.98083333333334,14.591971074351495,100
417,12878,236,2,854.99,1,2,3,123,低价值客户,1,427.495,0.0,38
418,12879,45,3,573.22,3,3,2,332,忠诚客户,0,191.07333333333335,13.5,7
419,12881,276,1,298.0,1,1,1,111,低价值客户,1,298.0,0.0,7
420,12882,9,2,1463.04,4,2,3,423,新客户,0,731.52,0.0,12
421,12883,25,4,703.47,3,3,3,333,忠诚客户,0,175.8675,0.0,39
422,12884,88,1,309.05,2,1,2,212,低价值客户,0,309.05,0.0,7
423,12885,63,3,1175.22,2,3,3,233,中价值客户,0,391.74,0.0,66
424,12886,68,2,1378.4,2,2,3,223,低价值客户,0,689.2,0.0,75
425,12888,214,2,354.12,1,2,2,122,低价值客户,1,177.06,0.0,4
426,12890,24,1,380.46999999999997,3,1,2,312,潜力客户,0,380.46999999999997,0.0,78
427,12891,186,3,331.0,1,3,2,132,中价值客户,1,110.33333333333333,18.5,2
428,12893,31,1,188.14,3,1,1,311,潜力客户,0,188.14,0.0,27
429,12895,42,2,372.8,3,2,2,322,潜力客户,0,186.4,0.0,22
430,12897,205,2,216.5,1,2,1,121,低价值客户,1,108.25,0.0,3
431,12901,9,28,17654.54,4,4,4,444,高价值新客户,0,630.5192857142857,7.415641276193859,30
432,12902,265,1,138.68,1,1,1,111,低价值客户,1,138.68,0.0,10
433,12904,18,2,509.58,4,2,2,422,新客户,0,254.79,0.0,59
434,12906,12,5,2919.81,4,3,4,434,高价值新客户,0,583.962,0.0,55
435,12908,176,2,750.0,1,2,3,123,低价值客户,1,375.0,0.0,1
436,12909,40,5,2178.67,3,3,4,334,忠诚客户,0,435.73400000000004,30.214051182999096,78
437,12910,23,8,3075.04,3,4,4,344,高价值忠诚客户,0,384.38,16.81190054693401,48
438,12912,3,5,1662.3,4,3,4,434,高价值新客户,0,332.46,4.5,17
439,12913,5,5,2483.63,4,4,4,444,高价值新客户,0,496.726,103.84603988597736,37
440,12915,149,2,363.65,1,2,2,122,低价值客户,0,181.825,0.0,19
441,12916,139,4,3006.15,2,3,4,234,中价值客户,0,751.5375,3.299831645537222,53
442,12917,128,1,594.0,2,1,2,212,低价值客户,0,594.0,0.0,2
443,12919,8,6,1335.19,4,4,3,443,高价值新客户,0,222.53166666666667,27.737339454244704,34
444,12920,17,1,164.23,4,1,1,411,新客户,0,164.23,0.0,27
445,12921,9,37,16587.09,4,4,4,444,高价值新客户,0,448.29972972972973,13.617259344894467,233
446,12922,161,1,405.38,1,1,2,112,低价值客户,1,405.38,0.0,28
447,12923,64,1,176.97,2,1,1,211,低价值客户,0,176.97,0.0,28
448,12924,88,4,933.7,2,3,3,233,中价值客户,0,233.425,23.753362335093154,22
449,12925,5,2,694.05,4,2,3,423,新客户,0,347.025,0.0,42
450,12928,35,5,2062.7000000000003,3,4,4,344,高价值忠诚客户,0,412.5400000000001,41.892720131306824,59
451,12929,312,1,117.85,1,1,1,111,低价值客户,1,117.85,0.0,8
452,12930,78,2,415.8,2,2,2,222,低价值客户,0,207.9,0.0,20
453,12931,22,15,42055.96,3,4,4,344,高价值忠诚客户,0,2803.730666666667,21.516858660398597,28
454,12933,24,3,607.53,3,3,2,332,忠诚客户,0,202.51,17.5,102
455,12935,2,7,2160.7,4,4,4,444,高价值新客户,0,308.6714285714285,32.67782122480016,80
456,12936,17,4,1063.9,4,3,3,433,高价值新客户,0,265.975,26.5,56
457,12937,15,4,1504.27,4,3,3,433,高价值新客户,0,376.0675,30.243456592570013,81
458,12938,26,1,114.14,3,1,1,311,潜力客户,0,114.14,0.0,9
459,12939,64,8,11581.8,2,4,4,244,中价值客户,0,1447.725,43.06274491947767,21
460,12940,55,2,913.54,2,2,3,223,低价值客户,0,456.77,0.0,87
461,12942,131,3,683.9,2,3,3,233,中价值客户,0,227.96666666666667,51.0,68
462,12944,36,2,604.51,3,2,2,322,潜力客户,0,302.255,0.0,29
463,12945,288,1,462.95,1,1,2,112,低价值客户,1,462.95,0.0,23
464,12947,144,6,1603.99,1,4,3,143,中价值客户,0,267.33166666666665,32.60674776790841,83
465,12948,16,7,2064.95,4,4,4,444,高价值新客户,0,294.99285714285713,33.880508982140285,82
466,12949,31,8,4167.22,3,4,4,344,高价值忠诚客户,0,520.9025,26.846787517317598,166
467,12950,2,3,1843.0,4,3,4,434,高价值新客户,0,614.3333333333334,5.0,13
468,12951,9,6,1064.07,4,4,3,443,高价值新客户,0,177.345,53.939225059320236,53
469,12952,6,4,1387.79,4,3,3,433,高价值新客户,0,346.9475,1.5,64
470,12953,10,1,329.85,4,1,2,412,新客户,0,329.85,0.0,17
471,12955,1,11,4757.16,4,4,4,444,高价值新客户,0,432.4690909090909,15.21315220458929,81
472,12956,306,1,108.07,1,1,1,111,低价值客户,1,108.07,0.0,19
473,12957,10,8,4017.54,4,4,4,444,高价值新客户,0,502.1925,35.033317475416645,208
474,12962,7,2,266.39,4,2,1,421,新客户,0,133.195,0.0,15
475,12963,8,8,1856.63,4,4,4,444,高价值新客户,0,232.07875,99.72420301344437,75
476,12965,89,1,771.91,2,1,3,213,低价值客户,0,771.91,0.0,108
477,12966,10,1,160.18,4,1,1,411,新客户,0,160.18,0.0,10
478,12967,358,2,1660.9,1,2,3,123,低价值客户,1,830.45,0.0,19
479,12968,112,1,135.95,2,1,1,211,低价值客户,0,135.95,0.0,5
480,12970,7,4,452.24,4,3,2,432,高价值新客户,0,113.06,0.0,116
481,12971,4,86,11189.91,4,4,4,444,高价值新客户,0,130.11523255813952,3.779347746338659,94
482,12974,198,1,144.8,1,1,1,111,低价值客户,1,144.8,0.0,8
483,12976,212,1,738.6,1,1,3,113,低价值客户,1,738.6,0.0,22
484,12977,156,1,39.239999999999995,1,1,1,111,低价值客户,1,39.239999999999995,0.0,9
485,12980,158,9,7374.900000000001,1,4,4,144,中价值客户,1,819.4333333333334,19.257709495160633,6
486,12981,30,2,372.21999999999997,3,2,2,322,潜力客户,0,186.10999999999999,0.0,12
487,12982,243,1,390.54,1,1,2,112,低价值客户,1,390.54,0.0,28
488,12984,19,1,97.5,3,1,1,311,潜力客户,0,97.5,0.0,4
489,12985,1,2,1239.38,4,2,3,423,新客户,0,619.69,0.0,73
490,12987,74,2,558.7,2,2,2,222,低价值客户,0,279.35,0.0,27
491,12988,292,1,535.32,1,1,2,112,低价值客户,1,535.32,0.0,75
492,12989,3,15,6924.110000000001,4,4,4,444,高价值新客户,0,461.6073333333334,16.012798700484005,41
493,12990,31,3,409.5,3,3,2,332,忠诚客户,0,136.5,14.5,8
494,12991,23,2,503.76,3,2,2,322,潜力客户,0,251.88,0.0,31
495,12993,23,4,414.76,3,3,2,332,忠诚客户,0,103.69,4.109609335312651,26
496,12994,4,3,974.4200000000001,4,3,3,433,高价值新客户,0,324.8066666666667,16.0,52
497,12995,85,1,211.32,2,1,1,211,低价值客户,0,211.32,0.0,3
498,12997,22,4,1226.89,3,3,3,333,忠诚客户,0,306.7225,35.64952859280034,45
499,12999,196,3,455.88,1,3,2,132,中价值客户,1,151.96,15.5,25
500,13000,107,3,534.85,2,3,2,232,中价值客户,0,178.28333333333333,24.0,30
501,13001,4,13,9818.82,4,4,4,444,高价值新客户,0,755.2938461538462,33.72890287111173,166
502,13002,318,1,120.94999999999999,1,1,1,111,低价值客户,1,120.94999999999999,0.0,7
503,13003,106,3,149.05,2,3,1,231,中价值客户,0,49.68333333333334,8.5,4
504,13004,12,18,5655.91,4,4,4,444,高价值新客户,0,314.21722222222223,10.240086669555097,277
505,13005,174,2,513.7,1,2,2,122,低价值客户,1,256.85,0.0,21
506,13006,56,1,81.57,2,1,1,211,低价值客户,0,81.57,0.0,4
507,13008,323,1,229.46999999999997,1,1,1,111,低价值客户,1,229.46999999999997,0.0,14
508,13011,372,1,50.550000000000004,1,1,1,111,低价值客户,1,50.550000000000004,0.0,3
509,13012,9,8,1661.8400000000001,4,4,4,444,高价值新客户,0,207.73000000000002,30.131683778822232,67
510,13013,1,13,4810.9400000000005,4,4,4,444,高价值新客户,0,370.07230769230773,30.993467720187653,155
511,13014,11,10,3466.2799999999997,4,4,4,444,高价值新客户,0,346.628,18.03357636585738,67
512,13015,53,5,3346.28,2,4,4,244,中价值客户,0,669.2560000000001,58.45416057808793,156
513,13016,73,3,789.89,2,3,3,233,中价值客户,0,263.2966666666667,0.0,39
514,13017,7,1,204.0,4,1,1,411,新客户,0,204.0,0.0,1
515,13018,16,28,7277.7,4,4,4,444,高价值新客户,0,259.91785714285714,8.614874722362156,313
516,13021,4,9,2616.38,4,4,4,444,高价值新客户,0,290.7088888888889,30.88622967721165,101
517,13023,64,2,689.9,2,2,3,223,低价值客户,0,344.95,0.0,36
518,13026,1,5,975.36,4,4,3,443,高价值新客户,0,195.072,36.26637561157718,32
519,13027,114,6,6912.0,2,4,4,244,中价值客户,0,1152.0,30.162228034414166,6
520,13028,23,2,661.3199999999999,3,2,2,322,潜力客户,0,330.65999999999997,0.0,40
521,13029,31,3,1247.5,3,3,3,333,忠诚客户,0,415.8333333333333,53.5,8
522,13030,11,2,799.48,4,2,3,423,新客户,0,399.74,0.0,76
523,13032,52,2,1010.18,2,2,3,223,低价值客户,0,505.09,0.0,55
524,13033,357,1,190.55,1,1,1,111,低价值客户,1,190.55,0.0,11
525,13034,55,2,642.77,2,2,2,222,低价值客户,0,321.385,0.0,37
526,13035,74,2,921.88,2,2,3,223,低价值客户,0,460.94,0.0,23
527,13037,138,3,881.07,2,3,3,233,中价值客户,0,293.69,22.0,44
528,13038,80,3,908.46,2,3,3,233,中价值客户,0,302.82,2.0,24
529,13040,9,2,676.99,4,2,3,423,新客户,0,338.495,0.0,38
530,13043,273,1,516.42,1,1,2,112,低价值客户,1,516.42,0.0,13
531,13044,291,1,560.47,1,1,2,112,低价值客户,1,560.47,0.0,33
532,13045,99,1,305.28000000000003,2,1,1,211,低价值客户,0,305.28000000000003,0.0,18
533,13046,31,2,629.31,3,2,2,322,潜力客户,0,314.655,0.0,33
534,13047,32,10,3237.54,3,4,4,344,高价值忠诚客户,0,323.754,14.807609736971358,106
535,13048,14,4,1835.91,4,3,4,434,高价值新客户,0,458.9775,15.173075568988056,77
536,13049,64,2,656.6800000000001,2,2,2,222,低价值客户,0,328.34000000000003,0.0,14
537,13050,15,17,5836.86,4,4,4,444,高价值新客户,0,343.3447058823529,17.11359109012483,246
538,13052,212,1,348.15000000000003,1,1,2,112,低价值客户,1,348.15000000000003,0.0,18
539,13055,78,3,1214.41,2,3,3,233,中价值客户,0,404.80333333333334,0.0,74
540,13058,25,3,271.40000000000003,3,3,1,331,忠诚客户,0,90.46666666666668,29.5,5
541,13059,250,1,183.4,1,1,1,111,低价值客户,1,183.4,0.0,8
542,13060,254,1,307.53,1,1,2,112,低价值客户,1,307.53,0.0,15
543,13061,72,1,248.61,2,1,1,211,低价值客户,0,248.61,0.0,10
544,13062,191,1,346.98,1,1,2,112,低价值客户,1,346.98,0.0,11
545,13064,13,4,1119.49,4,3,3,433,高价值新客户,0,279.8725,49.73932046178355,51
546,13065,373,1,205.86,1,1,1,111,低价值客户,1,205.86,0.0,14
547,13066,24,2,470.8,3,2,2,322,潜力客户,0,235.4,0.0,48
548,13067,82,1,115.46000000000001,2,1,1,211,低价值客户,0,115.46000000000001,0.0,14
549,13068,10,2,344.0,4,2,2,422,新客户,0,172.0,0.0,1
550,13069,1,24,4436.12,4,4,4,444,高价值新客户,0,184.83833333333334,13.627819030334447,281
551,13070,192,1,228.8,1,1,1,111,低价值客户,1,228.8,0.0,9
552,13072,267,1,177.15,1,1,1,111,低价值客户,1,177.15,0.0,7
553,13075,130,1,919.61,2,1,3,213,低价值客户,0,919.61,0.0,22
554,13077,1,4,729.27,4,3,3,433,高价值新客户,0,182.3175,106.5,99
555,13078,3,26,12627.94,4,4,4,444,高价值新客户,0,485.69,7.178164226782964,95
556,13079,4,5,220.10000000000002,4,4,1,441,高价值新客户,0,44.02,17.592612085759182,2
557,13080,179,1,58.08,1,1,1,111,低价值客户,1,58.08,0.0,6
558,13081,12,11,28337.38,4,4,4,444,高价值新客户,0,2576.1254545454544,30.818014212469954,503
559,13082,126,9,3613.63,2,4,4,244,中价值客户,0,401.51444444444445,21.05284356618417,63
560,13083,4,2,303.75,4,2,1,421,新客户,0,151.875,0.0,15
561,13085,158,2,416.08000000000004,1,2,2,122,低价值客户,1,208.04000000000002,0.0,17
562,13089,3,97,58825.83,4,4,4,444,高价值新客户,0,606.4518556701031,4.323213794712552,636
563,13090,9,14,8910.82,4,4,4,444,高价值新客户,0,636.4871428571429,19.917886991903085,98
564,13091,28,1,345.82,3,1,2,312,潜力客户,0,345.82,0.0,21
565,13092,71,5,477.83,2,4,2,242,中价值客户,0,95.566,46.04549380775496,19
566,13093,276,8,7832.47,1,4,4,144,中价值客户,1,979.05875,5.587684871413404,97
567,13094,21,12,1927.3200000000002,3,4,4,344,高价值忠诚客户,0,160.61,21.47456692912312,4
568,13095,71,1,74.39999999999999,2,1,1,211,低价值客户,0,74.39999999999999,0.0,6
569,13097,33,10,6010.42,3,4,4,344,高价值忠诚客户,0,601.042,11.84271928232701,214
570,13098,1,28,28882.44,4,4,4,444,高价值新客户,0,1031.5157142857142,8.498846980620371,156
571,13099,99,1,207.35999999999999,2,1,1,211,低价值客户,0,207.35999999999999,0.0,1
572,13101,234,1,101.19,1,1,1,111,低价值客户,1,101.19,0.0,8
573,13102,1,24,6424.09,4,4,4,444,高价值新客户,0,267.67041666666665,12.625217696485732,140
574,13103,40,1,243.94,3,1,1,311,潜力客户,0,243.94,0.0,8
575,13104,3,6,1098.48,4,4,3,443,高价值新客户,0,183.08,36.2182274552469,14
576,13106,133,1,76.5,2,1,1,211,低价值客户,0,76.5,0.0,1
577,13107,44,4,1531.6200000000001,3,3,3,333,忠诚客户,0,382.90500000000003,47.97453027967606,54
578,13108,373,1,350.06,1,1,2,112,低价值客户,1,350.06,0.0,10
579,13109,60,2,786.54,2,2,3,223,低价值客户,0,393.27,0.0,41
580,13110,31,7,1488.67,3,4,3,343,高价值忠诚客户,0,212.66714285714286,39.293765408777,109
581,13113,1,24,12245.960000000001,4,4,4,444,高价值新客户,0,510.2483333333334,11.550464195888226,95
582,13115,12,4,2294.78,4,3,4,434,高价值新客户,0,573.695,51.409035090039275,88
583,13116,138,1,501.14,2,1,2,212,低价值客户,0,501.14,0.0,30
584,13117,22,8,984.91,3,4,3,343,高价值忠诚客户,0,123.11375,32.7476436292034,66
585,13118,20,5,1197.81,3,4,3,343,高价值忠诚客户,0,239.56199999999998,70.3578156441928,68
586,13120,239,1,30.599999999999998,1,1,1,111,低价值客户,1,30.599999999999998,0.0,1
587,13121,269,1,283.73,1,1,1,111,低价值客户,1,283.73,0.0,50
588,13122,94,2,922.39,2,2,3,223,低价值客户,0,461.195,0.0,54
589,13124,90,3,3866.33,2,3,4,234,中价值客户,0,1288.7766666666666,28.0,185
590,13126,5,8,2099.64,4,4,4,444,高价值新客户,0,262.455,55.715547401261546,124
